kode_transaksi,nominal,tanggal_transaksi,customer_id,product_id,product_name,product_category,total_transaksi,margin,status_transaksi
2384777,23086,05/09/2023,4295,PLN,PLN,PLN Pascabayar,23086,11,PAID
2384789,331562,05/09/2023,18957,PLN,PLN,PLN Pascabayar,331562,11,PAID
2384792,412211,05/09/2023,3773,TELKOM,Telkom,Telkom,412211,11,PAID
2384797,373361,05/09/2023,3773,TELKOM,Telkom,Telkom,373361,11,PAID
2384804,103855,05/09/2023,3773,PLN,PLN,PLN Pascabayar,103855,11,PAID
2384818,384461,05/09/2023,2,TELKOM,Telkom,Telkom,384461,11,PAID
2384833,308260,05/09/2023,6606,PLN,PLN,PLN Pascabayar,308260,11,PAID
2384849,166719,05/09/2023,3081,PLN,PLN,PLN Pascabayar,166719,11,PAID
2384856,83202,05/09/2023,3773,PLN,PLN,PLN Pascabayar,83202,11,PAID
2384908,246366,05/09/2023,3773,PLN,PLN,PLN Pascabayar,246366,11,PAID
2384923,33439,05/09/2023,3773,PLN,PLN,PLN Pascabayar,33439,11,PAID
2384927,21335,05/09/2023,18957,PLN,PLN,PLN Pascabayar,21335,11,PAID
2384954,5360,05/09/2023,18957,PLN,PLN,PLN Pascabayar,5360,11,PAID
2384976,79141,05/09/2023,3773,PLN,PLN,PLN Pascabayar,79141,11,PAID
2384985,8319,05/09/2023,18957,PLN,PLN,PLN Pascabayar,8319,11,PAID
2384989,68357,05/09/2023,3773,PLN,PLN,PLN Pascabayar,68357,11,PAID
2385004,99903,05/09/2023,3773,PLN,PLN,PLN Pascabayar,99903,11,PAID
2385007,56436,05/09/2023,20624,PLN,PLN,PLN Pascabayar,56436,11,PAID
2385011,6821,05/09/2023,3773,PLN,PLN,PLN Pascabayar,6821,11,PAID
2385025,28608,05/09/2023,3773,PLN,PLN,PLN Pascabayar,28608,11,PAID
2385026,184930,05/09/2023,3773,PLN,PLN,PLN Pascabayar,184930,11,PAID
2385028,8710,05/09/2023,3773,PLN,PLN,PLN Pascabayar,8710,11,PAID
2385030,87959,05/09/2023,3773,PLN,PLN,PLN Pascabayar,87959,11,PAID
2385031,6636,05/09/2023,3773,PLN,PLN,PLN Pascabayar,6636,11,PAID
2385033,35761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2385034,15639,05/09/2023,3773,PLN,PLN,PLN Pascabayar,15639,11,PAID
2385036,35761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2385041,12075,05/09/2023,3773,PLN,PLN,PLN Pascabayar,12075,11,PAID
2385044,140761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2385054,35250,05/09/2023,21259,PLN,PLN,PLN Pascabayar,35250,11,PAID
2385056,73802,05/09/2023,3773,PLN,PLN,PLN Pascabayar,73802,11,PAID
2385066,138571,05/09/2023,3773,PLN,PLN,PLN Pascabayar,138571,11,PAID
2385067,51257,05/09/2023,3210,PLN,PLN,PLN Pascabayar,51257,11,PAID
2385068,180050,05/09/2023,1964,PLN,PLN,PLN Pascabayar,180050,11,PAID
2385074,35761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2385085,53800,05/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2385097,22767,05/09/2023,22869,PLN,PLN,PLN Pascabayar,22767,11,PAID
2385101,54200,05/09/2023,3773,PLN,PLN,PLN Pascabayar,54200,11,PAID
2385102,47666,05/09/2023,3773,PLN,PLN,PLN Pascabayar,47666,11,PAID
2385105,29697,05/09/2023,3773,PLN,PLN,PLN Pascabayar,29697,11,PAID
2385106,70761,05/09/2023,20387,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2385109,72713,05/09/2023,21259,PLN,PLN,PLN Pascabayar,72713,11,PAID
2385142,16035,05/09/2023,2,PLN,PLN,PLN Pascabayar,16035,11,PAID
2385145,9885,05/09/2023,18957,PLN,PLN,PLN Pascabayar,9885,11,PAID
2385163,101722,05/09/2023,3873,PAMBTM,PDAM ATB Batam,PDAM,101722,11,PAID
2385186,21335,05/09/2023,18957,PLN,PLN,PLN Pascabayar,21335,11,PAID
2385191,183187,05/09/2023,3773,PLN,PLN,PLN Pascabayar,183187,11,PAID
2385199,222745,05/09/2023,5451,PLN,PLN,PLN Pascabayar,222745,11,PAID
2385225,51477,05/09/2023,19353,PLN,PLN,PLN Pascabayar,51477,11,PAID
2385241,61236,05/09/2023,19353,PLN,PLN,PLN Pascabayar,61236,11,PAID
2385243,49761,05/09/2023,19353,PAMKCLCP,PDAM Kab. Cilacap,PDAM,49761,11,PAID
2385248,82897,05/09/2023,3773,PLN,PLN,PLN Pascabayar,82897,11,PAID
2385256,76761,05/09/2023,19353,PAMKCLCP,PDAM Kab. Cilacap,PDAM,76761,11,PAID
2385258,82561,05/09/2023,3353,PAMKCRB,PDAM Tirta Jati Kab. Cirebon,PDAM,82561,11,PAID
2385263,159704,05/09/2023,18957,PLN,PLN,PLN Pascabayar,159704,11,PAID
2385267,167057,05/09/2023,18957,PLN,PLN,PLN Pascabayar,167057,11,PAID
2385269,31875,05/09/2023,3,PLN,PLN,PLN Pascabayar,31875,11,PAID
2385301,41676,05/09/2023,3773,PLN,PLN,PLN Pascabayar,41676,11,PAID
2385314,70761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2385331,17998,05/09/2023,18957,PLN,PLN,PLN Pascabayar,17998,11,PAID
2385333,140761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2385336,128424,05/09/2023,3287,PAMKKDS,PDAM Kab. Kudus,PDAM,128424,11,PAID
2385340,185542,05/09/2023,3773,PLN,PLN,PLN Pascabayar,185542,11,PAID
2385343,17256,05/09/2023,18957,PLN,PLN,PLN Pascabayar,17256,11,PAID
2385344,18807,05/09/2023,3773,PLN,PLN,PLN Pascabayar,18807,11,PAID
2385353,54948,05/09/2023,3773,PLN,PLN,PLN Pascabayar,54948,11,PAID
2385363,52319,05/09/2023,3773,PAMJAYA,PDAM PAMJAYA,PDAM,52319,11,PAID
2385364,235481,05/09/2023,3773,PLN,PLN,PLN Pascabayar,235481,11,PAID
2385371,41883,05/09/2023,18957,PLN,PLN,PLN Pascabayar,41883,11,PAID
2385380,21580,05/09/2023,21259,PLN,PLN,PLN Pascabayar,21580,11,PAID
2385383,48218,05/09/2023,20890,PLN,PLN,PLN Pascabayar,48218,11,PAID
2385398,111174,05/09/2023,20890,PLN,PLN,PLN Pascabayar,111174,11,PAID
2385411,64204,05/09/2023,19990,PLN,PLN,PLN Pascabayar,64204,11,PAID
2385414,135212,05/09/2023,3773,PLN,PLN,PLN Pascabayar,135212,11,PAID
2385416,172286,05/09/2023,25648,PLN,PLN,PLN Pascabayar,172286,11,PAID
2385422,35761,05/09/2023,5940,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2385433,102878,05/09/2023,3773,PLN,PLN,PLN Pascabayar,102878,11,PAID
2385434,527340,05/09/2023,18957,PLN,PLN,PLN Pascabayar,527340,11,PAID
2385436,140761,05/09/2023,5940,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2385441,42765,05/09/2023,3773,PLN,PLN,PLN Pascabayar,42765,11,PAID
2385442,66431,05/09/2023,3773,PAMKGNK,PDAM Kab. Gunung Kidul,PDAM,66431,11,PAID
2385450,28044,05/09/2023,3773,PLN,PLN,PLN Pascabayar,28044,11,PAID
2385453,28011,05/09/2023,3773,PLN,PLN,PLN Pascabayar,28011,11,PAID
2385454,105761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2385462,21975,05/09/2023,20890,PLN,PLN,PLN Pascabayar,21975,11,PAID
2385470,105761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2385481,110787,05/09/2023,3773,PLN,PLN,PLN Pascabayar,110787,11,PAID
2385487,265361,05/09/2023,18957,PLN,PLN,PLN Pascabayar,265361,11,PAID
2385516,160879,05/09/2023,3773,PLN,PLN,PLN Pascabayar,160879,11,PAID
2385520,164583,05/09/2023,19990,PLN,PLN,PLN Pascabayar,164583,11,PAID
2385522,10782,05/09/2023,2217,PLN,PLN,PLN Pascabayar,10782,11,PAID
2385527,36391,05/09/2023,3773,PLN,PLN,PLN Pascabayar,36391,11,PAID
2385547,79247,05/09/2023,3773,PLN,PLN,PLN Pascabayar,79247,11,PAID
2385548,278367,05/09/2023,4500,PLN,PLN,PLN Pascabayar,278367,11,PAID
2385555,142411,05/09/2023,3736,PAMKGRSK,PDAM Kab. Gresik,PDAM,142411,11,PAID
2385558,26430,05/09/2023,2217,PLN,PLN,PLN Pascabayar,26430,11,PAID
2385567,63456,05/09/2023,2217,PLN,PLN,PLN Pascabayar,63456,11,PAID
2385571,16161,05/09/2023,3736,PAMKGRSK,PDAM Kab. Gresik,PDAM,16161,11,PAID
2385578,79083,05/09/2023,3773,PLN,PLN,PLN Pascabayar,79083,11,PAID
2385580,15243,05/09/2023,3773,PLN,PLN,PLN Pascabayar,15243,11,PAID
2385586,37181,05/09/2023,3773,PLN,PLN,PLN Pascabayar,37181,11,PAID
2385589,34922,05/09/2023,3773,PLN,PLN,PLN Pascabayar,34922,11,PAID
2385596,134109,05/09/2023,2,PLN,PLN,PLN Pascabayar,134109,11,PAID
2385611,113361,05/09/2023,4321,PAMKCRB,PDAM Tirta Jati Kab. Cirebon,PDAM,113361,11,PAID
2385622,20787,05/09/2023,2,PLN,PLN,PLN Pascabayar,20787,11,PAID
2385632,26800,05/09/2023,19608,PLN,PLN,PLN Pascabayar,26800,11,PAID
2385637,85734,05/09/2023,21259,PLN,PLN,PLN Pascabayar,85734,11,PAID
2385638,476165,05/09/2023,18920,PLN,PLN,PLN Pascabayar,476165,11,PAID
2385650,9537,05/09/2023,18957,PLN,PLN,PLN Pascabayar,9537,11,PAID
2385651,29696,05/09/2023,4442,PLN,PLN,PLN Pascabayar,29696,11,PAID
2385655,327203,05/09/2023,21259,PLN,PLN,PLN Pascabayar,327203,11,PAID
2385662,188546,05/09/2023,21259,PLN,PLN,PLN Pascabayar,188546,11,PAID
2385671,605649,05/09/2023,50,PLN,PLN,PLN Pascabayar,605649,11,PAID
2385673,35901,05/09/2023,2,PLN,PLN,PLN Pascabayar,35901,11,PAID
2385675,62695,05/09/2023,21259,PAMJAYA,PDAM PAMJAYA,PDAM,62695,11,PAID
2385681,68761,05/09/2023,50,PAMSMG,PDAM Kota Semarang,PDAM,68761,11,PAID
2385683,70761,05/09/2023,20800,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2385687,40220,05/09/2023,19577,PLN,PLN,PLN Pascabayar,40220,11,PAID
2385695,312311,05/09/2023,27,TELKOM,Telkom,Telkom,312311,11,PAID
2385702,70761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2385710,70761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2385719,67198,05/09/2023,1899,PLN,PLN,PLN Pascabayar,67198,11,PAID
2385733,34598,05/09/2023,2,PLN,PLN,PLN Pascabayar,34598,11,PAID
2385737,52091,05/09/2023,1899,PLN,PLN,PLN Pascabayar,52091,11,PAID
2385742,114843,05/09/2023,3736,PLN,PLN,PLN Pascabayar,114843,11,PAID
2385743,7683,05/09/2023,3773,PLN,PLN,PLN Pascabayar,7683,11,PAID
2385747,96126,05/09/2023,3736,PLN,PLN,PLN Pascabayar,96126,11,PAID
2385748,71079,05/09/2023,3736,PLN,PLN,PLN Pascabayar,71079,11,PAID
2385754,53170,05/09/2023,1899,PLN,PLN,PLN Pascabayar,53170,11,PAID
2385755,308560,05/09/2023,19463,PLN,PLN,PLN Pascabayar,308560,11,PAID
2385757,160879,05/09/2023,3773,PLN,PLN,PLN Pascabayar,160879,11,PAID
2385767,60964,05/09/2023,3773,PLN,PLN,PLN Pascabayar,60964,11,PAID
2385773,59644,05/09/2023,1899,PLN,PLN,PLN Pascabayar,59644,11,PAID
2385778,307264,05/09/2023,3773,TELKOM,Telkom,Telkom,307264,11,PAID
2385779,19110,05/09/2023,18957,PLN,PLN,PLN Pascabayar,19110,11,PAID
2385786,248077,05/09/2023,3773,PLN,PLN,PLN Pascabayar,248077,11,PAID
2385790,53800,05/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2385793,151167,05/09/2023,19463,PAMSMD,PDAM Kota Samarinda,PDAM,151167,11,PAID
2385795,53800,05/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2385797,44943,05/09/2023,3773,PLN,PLN,PLN Pascabayar,44943,11,PAID
2385798,76422,05/09/2023,3873,PAMBTM,PDAM ATB Batam,PDAM,76422,11,PAID
2385801,40759,05/09/2023,3773,PLN,PLN,PLN Pascabayar,40759,11,PAID
2385805,25886,05/09/2023,5581,PLN,PLN,PLN Pascabayar,25886,11,PAID
2385807,89493,05/09/2023,3773,PLN,PLN,PLN Pascabayar,89493,11,PAID
2385811,8495,05/09/2023,3773,PLN,PLN,PLN Pascabayar,8495,11,PAID
2385813,41132,05/09/2023,3773,PLN,PLN,PLN Pascabayar,41132,11,PAID
2385814,7937,05/09/2023,3773,PLN,PLN,PLN Pascabayar,7937,11,PAID
2385815,14290,05/09/2023,18957,PLN,PLN,PLN Pascabayar,14290,11,PAID
2385818,36231,05/09/2023,3773,PLN,PLN,PLN Pascabayar,36231,11,PAID
2385823,42221,05/09/2023,3773,PLN,PLN,PLN Pascabayar,42221,11,PAID
2385825,13263,05/09/2023,3773,PLN,PLN,PLN Pascabayar,13263,11,PAID
2385826,75980,05/09/2023,3773,PLN,PLN,PLN Pascabayar,75980,11,PAID
2385827,144587,05/09/2023,3773,PLN,PLN,PLN Pascabayar,144587,11,PAID
2385843,165259,05/09/2023,3773,PLN,PLN,PLN Pascabayar,165259,11,PAID
2385844,397322,05/09/2023,21259,PLN,PLN,PLN Pascabayar,397322,11,PAID
2385847,354646,05/09/2023,3773,PLN,PLN,PLN Pascabayar,354646,11,PAID
2385855,34461,05/09/2023,21259,PAMBTM,PDAM ATB Batam,PDAM,34461,11,PAID
2385857,105761,05/09/2023,3210,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2385859,55289,05/09/2023,5581,PLN,PLN,PLN Pascabayar,55289,11,PAID
2385868,82146,05/09/2023,1899,PLN,PLN,PLN Pascabayar,82146,11,PAID
2385878,74428,05/09/2023,3773,PAMKIDM,PDAM Indramayu,PDAM,74428,11,PAID
2385880,244358,05/09/2023,19901,PLN,PLN,PLN Pascabayar,244358,11,PAID
2385881,43880,05/09/2023,3773,PAMKIDM,PDAM Indramayu,PDAM,43880,11,PAID
2385885,256781,05/09/2023,3873,PLN,PLN,PLN Pascabayar,256781,11,PAID
2385886,274061,05/09/2023,3773,PLN,PLN,PLN Pascabayar,274061,11,PAID
2385895,210538,05/09/2023,3773,PLN,PLN,PLN Pascabayar,210538,11,PAID
2385904,24848,05/09/2023,3773,PLN,PLN,PLN Pascabayar,24848,11,PAID
2385905,97163,05/09/2023,3773,PLN,PLN,PLN Pascabayar,97163,11,PAID
2385917,168315,05/09/2023,1760,PLN,PLN,PLN Pascabayar,168315,11,PAID
2385943,9982,05/09/2023,20890,PLN,PLN,PLN Pascabayar,9982,11,PAID
2385946,188802,05/09/2023,5011,PAMMDN,PDAM Medan,PDAM,188802,11,PAID
2385950,27061,05/09/2023,3773,PAMKBYM,PDAM Kab. Banyumas,PDAM,27061,11,PAID
2385952,44793,05/09/2023,3773,PLN,PLN,PLN Pascabayar,44793,11,PAID
2385959,49844,05/09/2023,3773,PLN,PLN,PLN Pascabayar,49844,11,PAID
2385964,169802,05/09/2023,3773,PLN,PLN,PLN Pascabayar,169802,11,PAID
2385965,166026,05/09/2023,20890,PLN,PLN,PLN Pascabayar,166026,11,PAID
2385967,57231,05/09/2023,3773,PAMBTM,PDAM ATB Batam,PDAM,57231,11,PAID
2385968,35364,05/09/2023,3773,PLN,PLN,PLN Pascabayar,35364,11,PAID
2385971,49503,05/09/2023,3773,PLN,PLN,PLN Pascabayar,49503,11,PAID
2385982,74005,05/09/2023,22161,PLN,PLN,PLN Pascabayar,74005,11,PAID
2385991,29153,05/09/2023,3380,PLN,PLN,PLN Pascabayar,29153,11,PAID
2385996,34598,05/09/2023,3380,PLN,PLN,PLN Pascabayar,34598,11,PAID
2386015,195273,05/09/2023,3773,PLN,PLN,PLN Pascabayar,195273,11,PAID
2386017,131004,05/09/2023,19990,HALO,Telkomsel Halo,Pulsa Pascabayar,131004,11,PAID
2386019,39328,05/09/2023,4417,PLN,PLN,PLN Pascabayar,39328,11,PAID
2386029,390011,05/09/2023,3773,TELKOM,Telkom,Telkom,390011,11,PAID
2386030,287352,05/09/2023,3773,PLN,PLN,PLN Pascabayar,287352,11,PAID
2386031,54261,05/09/2023,3210,PAMTGL,PDAM Kota Tegal,PDAM,54261,11,PAID
2386034,81628,05/09/2023,3210,PLN,PLN,PLN Pascabayar,81628,11,PAID
2386039,82897,05/09/2023,3210,PLN,PLN,PLN Pascabayar,82897,11,PAID
2386040,105761,05/09/2023,2,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2386047,74067,05/09/2023,3773,PLN,PLN,PLN Pascabayar,74067,11,PAID
2386053,18051,05/09/2023,3773,PAMSBY,PDAM Surabaya,PDAM,18051,11,PAID
2386068,209639,05/09/2023,19577,PAMKKDS,PDAM Kab. Kudus,PDAM,209639,11,PAID
2386082,175761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,175761,0,PENDING
2386083,35761,05/09/2023,24980,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2386093,5706,05/09/2023,2,PLN,PLN,PLN Pascabayar,5706,11,PAID
2386098,101571,05/09/2023,3773,PLN,PLN,PLN Pascabayar,101571,11,PAID
2386101,82561,05/09/2023,3353,PAMKCRB,PDAM Tirta Jati Kab. Cirebon,PDAM,82561,11,PAID
2386107,162883,05/09/2023,4417,PAMKNGN,PDAM Kab. Kuningan,PDAM,162883,11,PAID
2386119,134761,05/09/2023,3736,PAMKBYW,PDAM Kab. Banyuwangi,PDAM,134761,11,PAID
2386120,106472,05/09/2023,4417,PLN,PLN,PLN Pascabayar,106472,11,PAID
2386123,101571,05/09/2023,3210,PLN,PLN,PLN Pascabayar,101571,11,PAID
2386124,16827,05/09/2023,3773,PLN,PLN,PLN Pascabayar,16827,11,PAID
2386127,65090,05/09/2023,4417,PLN,PLN,PLN Pascabayar,65090,11,PAID
2386128,124111,05/09/2023,3773,HALO,Telkomsel Halo,Pulsa Pascabayar,124111,11,PAID
2386130,11283,05/09/2023,3210,PLN,PLN,PLN Pascabayar,11283,11,PAID
2386134,89048,05/09/2023,4417,PLN,PLN,PLN Pascabayar,89048,11,PAID
2386135,10078,05/09/2023,5663,PLN,PLN,PLN Pascabayar,10078,11,PAID
2386142,210761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,210761,11,PAID
2386143,80376,05/09/2023,3210,PAMKENR,PDAM Kab. Enrekang,PDAM,80376,11,PAID
2386148,44943,05/09/2023,3773,PLN,PLN,PLN Pascabayar,44943,11,PAID
2386152,62586,05/09/2023,1227,PAMPDG,PDAM Kota Padang,PDAM,62586,11,PAID
2386156,354215,05/09/2023,19990,PLN,PLN,PLN Pascabayar,354215,11,PAID
2386160,44943,05/09/2023,19353,PLN,PLN,PLN Pascabayar,44943,11,PAID
2386162,34461,05/09/2023,3815,PAMBTM,PDAM ATB Batam,PDAM,34461,11,PAID
2386164,60961,05/09/2023,19353,PAMKCLCP,PDAM Kab. Cilacap,PDAM,60961,11,PAID
2386167,117074,05/09/2023,3773,PLN,PLN,PLN Pascabayar,117074,11,PAID
2386183,10836,05/09/2023,3773,PLN,PLN,PLN Pascabayar,10836,11,PAID
2386187,89261,05/09/2023,3773,PAMPNTNK,PDAM Kota Pontianak,PDAM,89261,11,PAID
2386193,43952,05/09/2023,3210,PLN,PLN,PLN Pascabayar,43952,11,PAID
2386196,85781,05/09/2023,2217,PLN,PLN,PLN Pascabayar,85781,11,PAID
2386205,11183,05/09/2023,19577,PLN,PLN,PLN Pascabayar,11183,11,PAID
2386210,70761,05/09/2023,19353,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2386219,50472,05/09/2023,3773,PLN,PLN,PLN Pascabayar,50472,11,PAID
2386228,59099,05/09/2023,3773,PLN,PLN,PLN Pascabayar,59099,11,PAID
2386241,60189,05/09/2023,3773,PLN,PLN,PLN Pascabayar,60189,11,PAID
2386261,81730,05/09/2023,21259,PLN,PLN,PLN Pascabayar,81730,11,PAID
2386267,113477,05/09/2023,3773,PLN,PLN,PLN Pascabayar,113477,11,PAID
2386268,47971,05/09/2023,3773,PAMMDN,PDAM Medan,PDAM,47971,11,PAID
2386271,110828,05/09/2023,3773,PLN,PLN,PLN Pascabayar,110828,11,PAID
2386274,54788,05/09/2023,19577,PLN,PLN,PLN Pascabayar,54788,11,PAID
2386278,126673,05/09/2023,3773,PLN,PLN,PLN Pascabayar,126673,11,PAID
2386282,35142,05/09/2023,21259,PLN,PLN,PLN Pascabayar,35142,11,PAID
2386287,40833,05/09/2023,3773,PLN,PLN,PLN Pascabayar,40833,11,PAID
2386288,26651,05/09/2023,3773,PAMSBY,PDAM Surabaya,PDAM,26651,11,PAID
2386292,65293,05/09/2023,3773,PLN,PLN,PLN Pascabayar,65293,11,PAID
2386293,105761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2386304,90811,05/09/2023,3773,HALO,Telkomsel Halo,Pulsa Pascabayar,90811,11,PAID
2386308,86286,05/09/2023,5451,PAMKCLG,PDAM Kota Cilegon,PDAM,86286,11,PAID
2386312,26776,05/09/2023,3773,PLN,PLN,PLN Pascabayar,26776,11,PAID
2386314,123351,05/09/2023,3736,PLN,PLN,PLN Pascabayar,123351,11,PAID
2386315,55241,05/09/2023,3210,TELKOM,Telkom,Telkom,55241,11,PAID
2386316,362259,05/09/2023,3773,PLN,PLN,PLN Pascabayar,362259,11,PAID
2386318,39486,05/09/2023,5451,PAMKCLG,PDAM Kota Cilegon,PDAM,39486,11,PAID
2386319,9174,05/09/2023,3773,PLN,PLN,PLN Pascabayar,9174,11,PAID
2386320,108827,05/09/2023,3736,PLN,PLN,PLN Pascabayar,108827,11,PAID
2386321,65293,05/09/2023,2217,PLN,PLN,PLN Pascabayar,65293,11,PAID
2386325,40017,05/09/2023,3773,PLN,PLN,PLN Pascabayar,40017,11,PAID
2386326,53800,05/09/2023,2217,PLN,PLN,PLN Pascabayar,53800,11,PAID
2386328,9355,05/09/2023,3773,PLN,PLN,PLN Pascabayar,9355,11,PAID
2386330,18686,05/09/2023,3773,PLN,PLN,PLN Pascabayar,18686,11,PAID
2386336,46155,05/09/2023,19577,PLN,PLN,PLN Pascabayar,46155,11,PAID
2386340,20232,05/09/2023,3773,PLN,PLN,PLN Pascabayar,20232,11,PAID
2386342,125186,05/09/2023,3773,PLN,PLN,PLN Pascabayar,125186,11,PAID
2386345,8604,05/09/2023,19577,PLN,PLN,PLN Pascabayar,8604,11,PAID
2386346,51748,05/09/2023,3773,PLN,PLN,PLN Pascabayar,51748,11,PAID
2386358,32824,05/09/2023,19650,PLN,PLN,PLN Pascabayar,32824,11,PAID
2386388,319805,05/09/2023,2037,PLN,PLN,PLN Pascabayar,319805,11,PAID
2386397,135937,05/09/2023,20387,PLN,PLN,PLN Pascabayar,135937,11,PAID
2386403,44943,05/09/2023,2,PLN,PLN,PLN Pascabayar,44943,11,PAID
2386416,31903,05/09/2023,27,PLN,PLN,PLN Pascabayar,31903,11,PAID
2386422,35761,05/09/2023,27,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2386430,266240,05/09/2023,3773,PLN,PLN,PLN Pascabayar,266240,11,PAID
2386436,70761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2386457,105761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2386462,35761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2386471,44131,05/09/2023,3773,PLN,PLN,PLN Pascabayar,44131,11,PAID
2386481,70761,05/09/2023,4927,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2386484,160879,05/09/2023,3736,PLN,PLN,PLN Pascabayar,160879,11,PAID
2386485,230600,05/09/2023,20387,PLN,PLN,PLN Pascabayar,230600,11,PAID
2386489,90137,05/09/2023,3736,PLN,PLN,PLN Pascabayar,90137,11,PAID
2386493,62143,05/09/2023,3062,PLN,PLN,PLN Pascabayar,62143,11,PAID
2386507,5892,05/09/2023,3773,PLN,PLN,PLN Pascabayar,5892,11,PAID
2386509,12471,05/09/2023,24594,PLN,PLN,PLN Pascabayar,12471,11,PAID
2386512,16676,05/09/2023,3773,PLN,PLN,PLN Pascabayar,16676,11,PAID
2386516,71061,05/09/2023,3873,PAMBTM,PDAM ATB Batam,PDAM,71061,11,PAID
2386523,81841,05/09/2023,3773,PAMKWSB,PDAM Kab. Wonosobo,PDAM,81841,11,PAID
2386524,40760,05/09/2023,6606,PLN,PLN,PLN Pascabayar,40760,11,PAID
2386526,70761,05/09/2023,6606,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2386528,80407,05/09/2023,3773,PLN,PLN,PLN Pascabayar,80407,11,PAID
2386529,426968,05/09/2023,19901,PLN,PLN,PLN Pascabayar,426968,11,PAID
2386540,24252,05/09/2023,3773,PLN,PLN,PLN Pascabayar,24252,11,PAID
2386541,153935,05/09/2023,2037,PLN,PLN,PLN Pascabayar,153935,11,PAID
2386543,138396,05/09/2023,21259,PLN,PLN,PLN Pascabayar,138396,11,PAID
2386549,15639,05/09/2023,3773,PLN,PLN,PLN Pascabayar,15639,11,PAID
2386550,95171,05/09/2023,3773,PLN,PLN,PLN Pascabayar,95171,11,PAID
2386554,53111,05/09/2023,3773,PLN,PLN,PLN Pascabayar,53111,11,PAID
2386557,35687,05/09/2023,3773,PLN,PLN,PLN Pascabayar,35687,11,PAID
2386560,96050,05/09/2023,3773,PLN,PLN,PLN Pascabayar,96050,11,PAID
2386563,46032,05/09/2023,3773,PLN,PLN,PLN Pascabayar,46032,11,PAID
2386566,94646,05/09/2023,20800,PAMPLB,PDAM Palembang,PDAM,94646,11,PAID
2386575,48755,05/09/2023,3773,PLN,PLN,PLN Pascabayar,48755,11,PAID
2386580,18807,05/09/2023,3773,PLN,PLN,PLN Pascabayar,18807,11,PAID
2386581,12943,05/09/2023,20030,PLN,PLN,PLN Pascabayar,12943,11,PAID
2386586,27519,05/09/2023,3773,PLN,PLN,PLN Pascabayar,27519,11,PAID
2386588,35761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2386593,196571,05/09/2023,3773,PLN,PLN,PLN Pascabayar,196571,11,PAID
2386597,35761,05/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2386598,44399,05/09/2023,3773,PLN,PLN,PLN Pascabayar,44399,11,PAID
2386602,10539,05/09/2023,3773,PLN,PLN,PLN Pascabayar,10539,11,PAID
2386611,179411,05/09/2023,3773,PAMKSKHRJ,PDAM Kab. Sukoharjo,PDAM,179411,11,PAID
2386613,63456,05/09/2023,3773,PLN,PLN,PLN Pascabayar,63456,11,PAID
2386616,241268,05/09/2023,3741,PLN,PLN,PLN Pascabayar,241268,11,PAID
2386618,19599,05/09/2023,3773,PLN,PLN,PLN Pascabayar,19599,11,PAID
2386628,105383,05/09/2023,3773,PLN,PLN,PLN Pascabayar,105383,11,PAID
