id,customer_id,type,nominal,balance,description,created_at,updated_at,unique_id,tgl_transaksi,kode_transaksi,type_transaksi,kategori_transaksi
54436624,4426,-,1,1037,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:56.000+08:00,2023-08-31T22:00:56.000+08:00,,31/08/2023,,,Payment
54436623,18900,-,5,1355542,Pemotongan Fee Multivendor | Total Trx : 5,2023-08-31T22:00:55.000+08:00,2023-08-31T22:00:55.000+08:00,,31/08/2023,,,Payment
54436622,21493,-,35,219111,Pemotongan Fee Multivendor | Total Trx : 35,2023-08-31T22:00:55.000+08:00,2023-08-31T22:00:55.000+08:00,,31/08/2023,,,Payment
54436621,3353,-,210,657903,Pemotongan Fee Multivendor | Total Trx : 210,2023-08-31T22:00:55.000+08:00,2023-08-31T22:00:55.000+08:00,,31/08/2023,,,Payment
54436620,6259,-,50,280783,Pemotongan Fee Multivendor | Total Trx : 50,2023-08-31T22:00:54.000+08:00,2023-08-31T22:00:54.000+08:00,,31/08/2023,,,Payment
54436619,4755,-,7,107625,Pemotongan Fee Multivendor | Total Trx : 7,2023-08-31T22:00:54.000+08:00,2023-08-31T22:00:54.000+08:00,,31/08/2023,,,Payment
54436618,21471,-,47,166615,Pemotongan Fee Multivendor | Total Trx : 47,2023-08-31T22:00:54.000+08:00,2023-08-31T22:00:54.000+08:00,,31/08/2023,,,Payment
54436617,25648,-,63,339264,Pemotongan Fee Multivendor | Total Trx : 63,2023-08-31T22:00:53.000+08:00,2023-08-31T22:00:53.000+08:00,,31/08/2023,,,Payment
54436616,3324,-,393,919131,Pemotongan Fee Multivendor | Total Trx : 393,2023-08-31T22:00:52.000+08:00,2023-08-31T22:00:52.000+08:00,,31/08/2023,,,Payment
54436615,2680,-,1,317620,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:52.000+08:00,2023-08-31T22:00:52.000+08:00,,31/08/2023,,,Payment
54436614,21453,-,11,511289,Pemotongan Fee Multivendor | Total Trx : 11,2023-08-31T22:00:50.000+08:00,2023-08-31T22:00:50.000+08:00,,31/08/2023,,,Payment
54436613,6568,-,67,11439,Pemotongan Fee Multivendor | Total Trx : 67,2023-08-31T22:00:49.000+08:00,2023-08-31T22:00:49.000+08:00,,31/08/2023,,,Payment
54436612,22161,-,8,803429,Pemotongan Fee Multivendor | Total Trx : 8,2023-08-31T22:00:47.000+08:00,2023-08-31T22:00:47.000+08:00,,31/08/2023,,,Payment
54436611,589,-,15,141118,Pemotongan Fee Multivendor | Total Trx : 15,2023-08-31T22:00:47.000+08:00,2023-08-31T22:00:47.000+08:00,,31/08/2023,,,Payment
54436610,5435,-,13,3948,Pemotongan Fee Multivendor | Total Trx : 13,2023-08-31T22:00:46.000+08:00,2023-08-31T22:00:46.000+08:00,,31/08/2023,,,Payment
54436609,3244,-,18,90134,Pemotongan Fee Multivendor | Total Trx : 18,2023-08-31T22:00:46.000+08:00,2023-08-31T22:00:46.000+08:00,,31/08/2023,,,Payment
54436608,5216,-,66,262594,Pemotongan Fee Multivendor | Total Trx : 66,2023-08-31T22:00:45.000+08:00,2023-08-31T22:00:45.000+08:00,,31/08/2023,,,Payment
54436607,21407,-,20,1237702,Pemotongan Fee Multivendor | Total Trx : 20,2023-08-31T22:00:45.000+08:00,2023-08-31T22:00:45.000+08:00,,31/08/2023,,,Payment
54436606,21404,-,190,626907,Pemotongan Fee Multivendor | Total Trx : 190,2023-08-31T22:00:45.000+08:00,2023-08-31T22:00:45.000+08:00,,31/08/2023,,,Payment
54436605,3240,-,6,2817,Pemotongan Fee Multivendor | Total Trx : 6,2023-08-31T22:00:45.000+08:00,2023-08-31T22:00:45.000+08:00,,31/08/2023,,,Payment
54436604,22537,-,194,2600759,Pemotongan Fee Multivendor | Total Trx : 194,2023-08-31T22:00:44.000+08:00,2023-08-31T22:00:44.000+08:00,,31/08/2023,,,Payment
54436603,4735,-,29,36008,Pemotongan Fee Multivendor | Total Trx : 29,2023-08-31T22:00:44.000+08:00,2023-08-31T22:00:44.000+08:00,,31/08/2023,,,Payment
54436602,5204,-,17,506930,Pemotongan Fee Multivendor | Total Trx : 17,2023-08-31T22:00:44.000+08:00,2023-08-31T22:00:44.000+08:00,,31/08/2023,,,Payment
54436601,4405,-,5,7077,Pemotongan Fee Multivendor | Total Trx : 5,2023-08-31T22:00:43.000+08:00,2023-08-31T22:00:43.000+08:00,,31/08/2023,,,Payment
54436600,26844,-,9,1439474,Pemotongan Fee Multivendor | Total Trx : 9,2023-08-31T22:00:42.000+08:00,2023-08-31T22:00:42.000+08:00,,31/08/2023,,,Payment
54436599,2217,-,149,1110819,Pemotongan Fee Multivendor | Total Trx : 149,2023-08-31T22:00:42.000+08:00,2023-08-31T22:00:42.000+08:00,,31/08/2023,,,Payment
54436598,219,-,83,45666,Pemotongan Fee Multivendor | Total Trx : 83,2023-08-31T22:00:41.000+08:00,2023-08-31T22:00:41.000+08:00,,31/08/2023,,,Payment
54436596,21378,-,10,178297,Pemotongan Fee Multivendor | Total Trx : 10,2023-08-31T22:00:40.000+08:00,2023-08-31T22:00:40.000+08:00,,31/08/2023,,,Payment
54436595,25101,-,23,232892,Pemotongan Fee Multivendor | Total Trx : 23,2023-08-31T22:00:40.000+08:00,2023-08-31T22:00:40.000+08:00,,31/08/2023,,,Payment
54436594,3222,-,51,396238,Pemotongan Fee Multivendor | Total Trx : 51,2023-08-31T22:00:40.000+08:00,2023-08-31T22:00:40.000+08:00,,31/08/2023,,,Payment
54436593,25234,-,18,431717,Pemotongan Fee Multivendor | Total Trx : 18,2023-08-31T22:00:40.000+08:00,2023-08-31T22:00:40.000+08:00,,31/08/2023,,,Payment
54436592,25090,-,18,1129855,Pemotongan Fee Multivendor | Total Trx : 18,2023-08-31T22:00:40.000+08:00,2023-08-31T22:00:40.000+08:00,,31/08/2023,,,Payment
54436591,25186,-,1,23913,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:39.000+08:00,2023-08-31T22:00:39.000+08:00,,31/08/2023,,,Payment
54436590,20800,-,361,1072673,Pemotongan Fee Multivendor | Total Trx : 361,2023-08-31T22:00:39.000+08:00,2023-08-31T22:00:39.000+08:00,,31/08/2023,,,Payment
54436589,3210,-,1608,5302455,Pemotongan Fee Multivendor | Total Trx : 1608,2023-08-31T22:00:38.000+08:00,2023-08-31T22:00:38.000+08:00,,31/08/2023,,,Payment
54436588,3178,-,66,430471,Pemotongan Fee Multivendor | Total Trx : 66,2023-08-31T22:00:37.000+08:00,2023-08-31T22:00:37.000+08:00,,31/08/2023,,,Payment
54436587,20711,-,23,158276,Pemotongan Fee Multivendor | Total Trx : 23,2023-08-31T22:00:37.000+08:00,2023-08-31T22:00:37.000+08:00,,31/08/2023,,,Payment
54436586,21335,-,1,1623504,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:37.000+08:00,2023-08-31T22:00:37.000+08:00,,31/08/2023,,,Payment
54436585,22040,-,102,487619,Pemotongan Fee Multivendor | Total Trx : 102,2023-08-31T22:00:36.000+08:00,2023-08-31T22:00:36.000+08:00,,31/08/2023,,,Payment
54436584,20696,-,140,1618373,Pemotongan Fee Multivendor | Total Trx : 140,2023-08-31T22:00:36.000+08:00,2023-08-31T22:00:36.000+08:00,,31/08/2023,,,Payment
54436583,20689,-,19,1112626,Pemotongan Fee Multivendor | Total Trx : 19,2023-08-31T22:00:36.000+08:00,2023-08-31T22:00:36.000+08:00,,31/08/2023,,,Payment
54436582,26714,-,46,182875,Pemotongan Fee Multivendor | Total Trx : 46,2023-08-31T22:00:36.000+08:00,2023-08-31T22:00:36.000+08:00,,31/08/2023,,,Payment
54436581,21307,-,6,49119,Pemotongan Fee Multivendor | Total Trx : 6,2023-08-31T22:00:35.000+08:00,2023-08-31T22:00:35.000+08:00,,31/08/2023,,,Payment
54436580,19945,-,44,3577339,Pemotongan Fee Multivendor | Total Trx : 44,2023-08-31T22:00:34.000+08:00,2023-08-31T22:00:34.000+08:00,,31/08/2023,,,Payment
54436579,21293,-,1,23337,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:34.000+08:00,2023-08-31T22:00:34.000+08:00,,31/08/2023,,,Payment
54436578,4927,-,168,143809,Pemotongan Fee Multivendor | Total Trx : 168,2023-08-31T22:00:33.000+08:00,2023-08-31T22:00:33.000+08:00,,31/08/2023,,,Payment
54436577,19577,-,251,274508,Pemotongan Fee Multivendor | Total Trx : 251,2023-08-31T22:00:32.000+08:00,2023-08-31T22:00:32.000+08:00,,31/08/2023,,,Payment
54436576,21279,-,27,548567,Pemotongan Fee Multivendor | Total Trx : 27,2023-08-31T22:00:31.000+08:00,2023-08-31T22:00:31.000+08:00,,31/08/2023,,,Payment
54436575,25120,-,4,95830,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-31T22:00:31.000+08:00,2023-08-31T22:00:31.000+08:00,,31/08/2023,,,Payment
54436574,4885,-,15,755460,Pemotongan Fee Multivendor | Total Trx : 15,2023-08-31T22:00:31.000+08:00,2023-08-31T22:00:31.000+08:00,,31/08/2023,,,Payment
54436573,25118,-,3,99181,Pemotongan Fee Multivendor | Total Trx : 3,2023-08-31T22:00:30.000+08:00,2023-08-31T22:00:30.000+08:00,,31/08/2023,,,Payment
54436572,19255,-,1,2638287,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:30.000+08:00,2023-08-31T22:00:30.000+08:00,,31/08/2023,,,Payment
54436571,3081,-,170,381436,Pemotongan Fee Multivendor | Total Trx : 170,2023-08-31T22:00:30.000+08:00,2023-08-31T22:00:30.000+08:00,,31/08/2023,,,Payment
54436570,25117,-,1,432177,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:29.000+08:00,2023-08-31T22:00:29.000+08:00,,31/08/2023,,,Payment
54436569,21259,-,1029,8579994,Pemotongan Fee Multivendor | Total Trx : 1029,2023-08-31T22:00:29.000+08:00,2023-08-31T22:00:29.000+08:00,,31/08/2023,,,Payment
54436568,20387,-,455,1520092,Pemotongan Fee Multivendor | Total Trx : 455,2023-08-31T22:00:29.000+08:00,2023-08-31T22:00:29.000+08:00,,31/08/2023,,,Payment
54436567,3062,-,232,2035396,Pemotongan Fee Multivendor | Total Trx : 232,2023-08-31T22:00:28.000+08:00,2023-08-31T22:00:28.000+08:00,,31/08/2023,,,Payment
54436566,20363,-,12,102833,Pemotongan Fee Multivendor | Total Trx : 12,2023-08-31T22:00:28.000+08:00,2023-08-31T22:00:28.000+08:00,,31/08/2023,,,Payment
54436565,3229,-,5,2693,Pemotongan Fee Multivendor | Total Trx : 5,2023-08-31T22:00:27.000+08:00,2023-08-31T22:00:27.000+08:00,,31/08/2023,,,Payment
54436564,3873,-,565,1114670,Pemotongan Fee Multivendor | Total Trx : 565,2023-08-31T22:00:27.000+08:00,2023-08-31T22:00:27.000+08:00,,31/08/2023,,,Payment
54436563,21937,-,11,167584,Pemotongan Fee Multivendor | Total Trx : 11,2023-08-31T22:00:26.000+08:00,2023-08-31T22:00:26.000+08:00,,31/08/2023,,,Payment
54436562,3002,-,43,27870,Pemotongan Fee Multivendor | Total Trx : 43,2023-08-31T22:00:26.000+08:00,2023-08-31T22:00:26.000+08:00,,31/08/2023,,,Payment
54436561,21186,-,1,1223322,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:26.000+08:00,2023-08-31T22:00:26.000+08:00,,31/08/2023,,,Payment
54436560,24316,-,13,170833,Pemotongan Fee Multivendor | Total Trx : 13,2023-08-31T22:00:25.000+08:00,2023-08-31T22:00:25.000+08:00,,31/08/2023,,,Payment
54436559,21184,-,17,407265,Pemotongan Fee Multivendor | Total Trx : 17,2023-08-31T22:00:25.000+08:00,2023-08-31T22:00:25.000+08:00,,31/08/2023,,,Payment
54436558,18957,-,111,1923816,Pemotongan Fee Multivendor | Total Trx : 111,2023-08-31T22:00:25.000+08:00,2023-08-31T22:00:25.000+08:00,,31/08/2023,,,Payment
54436557,21137,-,6,1265191,Pemotongan Fee Multivendor | Total Trx : 6,2023-08-31T22:00:24.000+08:00,2023-08-31T22:00:24.000+08:00,,31/08/2023,,,Payment
54436556,21107,-,4,3924,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-31T22:00:23.000+08:00,2023-08-31T22:00:23.000+08:00,,31/08/2023,,,Payment
54436555,2904,-,21,285999,Pemotongan Fee Multivendor | Total Trx : 21,2023-08-31T22:00:22.000+08:00,2023-08-31T22:00:22.000+08:00,,31/08/2023,,,Payment
54436554,1349,-,21,1426578,Pemotongan Fee Multivendor | Total Trx : 21,2023-08-31T22:00:21.000+08:00,2023-08-31T22:00:21.000+08:00,,31/08/2023,,,Payment
54436553,21065,-,36,242621,Pemotongan Fee Multivendor | Total Trx : 36,2023-08-31T22:00:21.000+08:00,2023-08-31T22:00:21.000+08:00,,31/08/2023,,,Payment
54436552,21528,-,32,27273,Pemotongan Fee Multivendor | Total Trx : 32,2023-08-31T22:00:21.000+08:00,2023-08-31T22:00:21.000+08:00,,31/08/2023,,,Payment
54436551,22811,-,1,240327,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:20.000+08:00,2023-08-31T22:00:20.000+08:00,,31/08/2023,,,Payment
54436550,4692,-,2,3645193,Pemotongan Fee Multivendor | Total Trx : 2,2023-08-31T22:00:20.000+08:00,2023-08-31T22:00:20.000+08:00,,31/08/2023,,,Payment
54436549,26220,-,4,253186,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-31T22:00:19.000+08:00,2023-08-31T22:00:19.000+08:00,,31/08/2023,,,Payment
54436548,21006,-,13,1594206,Pemotongan Fee Multivendor | Total Trx : 13,2023-08-31T22:00:19.000+08:00,2023-08-31T22:00:19.000+08:00,,31/08/2023,,,Payment
54436547,3815,-,326,1100014,Pemotongan Fee Multivendor | Total Trx : 326,2023-08-31T22:00:19.000+08:00,2023-08-31T22:00:19.000+08:00,,31/08/2023,,,Payment
54436546,3736,-,369,2792820,Pemotongan Fee Multivendor | Total Trx : 369,2023-08-31T22:00:17.000+08:00,2023-08-31T22:00:17.000+08:00,,31/08/2023,,,Payment
54436545,4517,-,4,126124,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-31T22:00:17.000+08:00,2023-08-31T22:00:17.000+08:00,,31/08/2023,,,Payment
54436544,19650,-,60,437823,Pemotongan Fee Multivendor | Total Trx : 60,2023-08-31T22:00:16.000+08:00,2023-08-31T22:00:16.000+08:00,,31/08/2023,,,Payment
54436543,1227,-,2,189794,Pemotongan Fee Multivendor | Total Trx : 2,2023-08-31T22:00:16.000+08:00,2023-08-31T22:00:16.000+08:00,,31/08/2023,,,Payment
54436542,4320,-,22,11838,Pemotongan Fee Multivendor | Total Trx : 22,2023-08-31T22:00:16.000+08:00,2023-08-31T22:00:16.000+08:00,,31/08/2023,,,Payment
54436541,19632,-,37,6366,Pemotongan Fee Multivendor | Total Trx : 37,2023-08-31T22:00:15.000+08:00,2023-08-31T22:00:15.000+08:00,,31/08/2023,,,Payment
54436540,20890,-,581,1070288,Pemotongan Fee Multivendor | Total Trx : 581,2023-08-31T22:00:15.000+08:00,2023-08-31T22:00:15.000+08:00,,31/08/2023,,,Payment
54436539,22216,-,15,350153,Pemotongan Fee Multivendor | Total Trx : 15,2023-08-31T22:00:14.000+08:00,2023-08-31T22:00:14.000+08:00,,31/08/2023,,,Payment
54436538,20872,-,1,2705,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:14.000+08:00,2023-08-31T22:00:14.000+08:00,,31/08/2023,,,Payment
54436536,3524,-,3,3791,Pemotongan Fee Multivendor | Total Trx : 3,2023-08-31T22:00:14.000+08:00,2023-08-31T22:00:14.000+08:00,,31/08/2023,,,Payment
54436535,4000,-,3,6824,Pemotongan Fee Multivendor | Total Trx : 3,2023-08-31T22:00:13.000+08:00,2023-08-31T22:00:13.000+08:00,,31/08/2023,,,Payment
54436534,12,-,13,41706,Pemotongan Fee Multivendor | Total Trx : 13,2023-08-31T22:00:13.000+08:00,2023-08-31T22:00:13.000+08:00,,31/08/2023,,,Payment
54436533,19608,-,836,984706,Pemotongan Fee Multivendor | Total Trx : 836,2023-08-31T22:00:13.000+08:00,2023-08-31T22:00:13.000+08:00,,31/08/2023,,,Payment
54436532,19602,-,22,563938,Pemotongan Fee Multivendor | Total Trx : 22,2023-08-31T22:00:13.000+08:00,2023-08-31T22:00:13.000+08:00,,31/08/2023,,,Payment
54436531,2097,-,17,5023327,Pemotongan Fee Multivendor | Total Trx : 17,2023-08-31T22:00:12.000+08:00,2023-08-31T22:00:12.000+08:00,,31/08/2023,,,Payment
54436530,19598,-,3,64592,Pemotongan Fee Multivendor | Total Trx : 3,2023-08-31T22:00:12.000+08:00,2023-08-31T22:00:12.000+08:00,,31/08/2023,,,Payment
54436529,3380,-,59,569300,Pemotongan Fee Multivendor | Total Trx : 59,2023-08-31T22:00:12.000+08:00,2023-08-31T22:00:12.000+08:00,,31/08/2023,,,Payment
54436528,20570,-,1,54630,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:12.000+08:00,2023-08-31T22:00:12.000+08:00,,31/08/2023,,,Payment
54436527,25189,-,4,553194,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-31T22:00:12.000+08:00,2023-08-31T22:00:12.000+08:00,,31/08/2023,,,Payment
54436526,1453,-,244,63692,Pemotongan Fee Multivendor | Total Trx : 244,2023-08-31T22:00:12.000+08:00,2023-08-31T22:00:12.000+08:00,,31/08/2023,,,Payment
54436525,1452,-,138,642,Pemotongan Fee Multivendor | Total Trx : 138,2023-08-31T22:00:11.000+08:00,2023-08-31T22:00:11.000+08:00,,31/08/2023,,,Payment
54436524,20588,-,17,783422,Pemotongan Fee Multivendor | Total Trx : 17,2023-08-31T22:00:10.000+08:00,2023-08-31T22:00:10.000+08:00,,31/08/2023,,,Payment
54436523,18988,-,1,56140,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:10.000+08:00,2023-08-31T22:00:10.000+08:00,,31/08/2023,,,Payment
54436522,2418,-,1,83742,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:09.000+08:00,2023-08-31T22:00:09.000+08:00,,31/08/2023,,,Payment
54436521,20261,-,2,178586,Pemotongan Fee Multivendor | Total Trx : 2,2023-08-31T22:00:08.000+08:00,2023-08-31T22:00:08.000+08:00,,31/08/2023,,,Payment
54436520,20156,-,4,127363,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-31T22:00:07.000+08:00,2023-08-31T22:00:07.000+08:00,,31/08/2023,,,Payment
54436519,20768,-,6,1262,Pemotongan Fee Multivendor | Total Trx : 6,2023-08-31T22:00:07.000+08:00,2023-08-31T22:00:07.000+08:00,,31/08/2023,,,Payment
54436518,19990,-,5125,759636,Pemotongan Fee Multivendor | Total Trx : 5125,2023-08-31T22:00:06.000+08:00,2023-08-31T22:00:06.000+08:00,,31/08/2023,,,Payment
54436517,19955,-,18,259391,Pemotongan Fee Multivendor | Total Trx : 18,2023-08-31T22:00:06.000+08:00,2023-08-31T22:00:06.000+08:00,,31/08/2023,,,Payment
54436516,22439,-,24,405584,Pemotongan Fee Multivendor | Total Trx : 24,2023-08-31T22:00:06.000+08:00,2023-08-31T22:00:06.000+08:00,,31/08/2023,,,Payment
54436515,20590,-,1,87795,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-31T22:00:06.000+08:00,2023-08-31T22:00:06.000+08:00,,31/08/2023,,,Payment
54436514,20030,-,55,13434,Pemotongan Fee Multivendor | Total Trx : 55,2023-08-31T22:00:06.000+08:00,2023-08-31T22:00:06.000+08:00,,31/08/2023,,,Payment
54436513,21553,-,52,57588,Pemotongan Fee Multivendor | Total Trx : 52,2023-08-31T22:00:05.000+08:00,2023-08-31T22:00:05.000+08:00,,31/08/2023,,,Payment
54436512,20148,-,2,6174,Pemotongan Fee Multivendor | Total Trx : 2,2023-08-31T22:00:05.000+08:00,2023-08-31T22:00:05.000+08:00,,31/08/2023,,,Payment
54436511,18878,-,7,4451,Pemotongan Fee Multivendor | Total Trx : 7,2023-08-31T22:00:04.000+08:00,2023-08-31T22:00:04.000+08:00,,31/08/2023,,,Payment
54436510,19912,-,11,4428,Pemotongan Fee Multivendor | Total Trx : 11,2023-08-31T22:00:04.000+08:00,2023-08-31T22:00:04.000+08:00,,31/08/2023,,,Payment
54436509,19766,-,12,241885,Pemotongan Fee Multivendor | Total Trx : 12,2023-08-31T22:00:04.000+08:00,2023-08-31T22:00:04.000+08:00,,31/08/2023,,,Payment
54436508,20491,-,23,817479,Pemotongan Fee Multivendor | Total Trx : 23,2023-08-31T22:00:03.000+08:00,2023-08-31T22:00:03.000+08:00,,31/08/2023,,,Payment
54436507,19818,-,11,241679,Pemotongan Fee Multivendor | Total Trx : 11,2023-08-31T22:00:03.000+08:00,2023-08-31T22:00:03.000+08:00,,31/08/2023,,,Payment
54436506,20241,-,11,204521,Pemotongan Fee Multivendor | Total Trx : 11,2023-08-31T22:00:02.000+08:00,2023-08-31T22:00:02.000+08:00,,31/08/2023,,,Payment
54436505,19343,-,4,506671,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-31T22:00:01.000+08:00,2023-08-31T22:00:01.000+08:00,,31/08/2023,,,Payment
54436504,1517,-,13,53427,Pemotongan Fee Multivendor | Total Trx : 13,2023-08-31T22:00:01.000+08:00,2023-08-31T22:00:01.000+08:00,,31/08/2023,,,Payment
54435019,22870,-,49000,51050,Perpanjang berlangganan tenant Manual By SPA16,2023-08-31T18:47:09.000+08:00,2023-08-31T18:47:09.000+08:00,,31/08/2023,,,By. Langganan
54434456,28562,-,526,0,Tidak Menggunakan Kode Unik,2023-08-31T17:47:50.000+08:00,2023-08-31T17:47:50.000+08:00,,31/08/2023,,,Unknown
54434198,28238,-,99000,2584,Revisi Aplikasi By Sistem,2023-08-31T17:17:28.000+08:00,2023-08-31T17:17:28.000+08:00,,31/08/2023,,,Payment
54433224,22367,-,49000,300234,Perpanjang berlangganan tenant Manual By SPA17,2023-08-31T14:13:09.000+08:00,2023-08-31T14:13:09.000+08:00,,31/08/2023,,,By. Langganan
54433217,28091,-,337,0,Tidak Pakai Kode Unik,2023-08-31T14:12:03.000+08:00,2023-08-31T14:12:03.000+08:00,,31/08/2023,,,Unknown
54432964,20872,-,49000,2706,Perpanjang berlangganan tenant Manual By SPA35,2023-08-31T13:10:44.000+08:00,2023-08-31T13:10:44.000+08:00,,31/08/2023,,,By. Langganan
54432962,20872,-,99000,51706,Revisi Aplikasi By Sistem,2023-08-31T13:10:22.000+08:00,2023-08-31T13:10:22.000+08:00,,31/08/2023,,,Payment
54432266,21796,-,49000,51268,Perpanjang berlangganan tenant Manual By SPA35,2023-08-31T10:44:14.000+08:00,2023-08-31T10:44:14.000+08:00,,31/08/2023,,,By. Langganan
54432224,21796,-,0,100268,Order Addon,2023-08-31T10:38:11.000+08:00,2023-08-31T10:38:11.000+08:00,,31/08/2023,,,Addon
54432123,23012,-,299000,608689,Order Addon,2023-08-31T10:15:49.000+08:00,2023-08-31T10:15:49.000+08:00,,31/08/2023,,,Addon
54432037,24132,-,49000,966231,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:36.000+08:00,2023-08-31T10:00:36.000+08:00,,31/08/2023,,,By. Langganan
54432036,23899,-,49000,43453,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:34.000+08:00,2023-08-31T10:00:34.000+08:00,,31/08/2023,,,By. Langganan
54432035,19343,-,49000,506675,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:33.000+08:00,2023-08-31T10:00:33.000+08:00,,31/08/2023,,,By. Langganan
54432034,1947,-,49000,85058,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:31.000+08:00,2023-08-31T10:00:31.000+08:00,,31/08/2023,,,By. Langganan
54432033,23853,-,49000,161220,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:29.000+08:00,2023-08-31T10:00:29.000+08:00,,31/08/2023,,,By. Langganan
54432032,21578,-,49000,2654,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:23.000+08:00,2023-08-31T10:00:23.000+08:00,,31/08/2023,,,By. Langganan
54432031,21095,-,49000,2609,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:23.000+08:00,2023-08-31T10:00:23.000+08:00,,31/08/2023,,,By. Langganan
54432030,21568,-,49000,2199,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:22.000+08:00,2023-08-31T10:00:22.000+08:00,,31/08/2023,,,By. Langganan
54432029,21545,-,49000,2579,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:22.000+08:00,2023-08-31T10:00:22.000+08:00,,31/08/2023,,,By. Langganan
54432028,21494,-,49000,652330,Perpanjang Berlangganan Tenant By Sistem,2023-08-31T10:00:22.000+08:00,2023-08-31T10:00:22.000+08:00,,31/08/2023,,,By. Langganan
